HEXOSKINTIME,VALUE
372184397423,91
372184397679,91
372184397935,91
372184398191,92
372184398447,92
372184398703,93
372184398959,94
372184399215,94
372184399471,94
372184399727,94
372184399983,94
372184400239,94
372184400495,94
372184400751,94
372184401007,92
372184401263,92
372184401519,92
372184401775,90
372184402031,89
372184402287,88
372184402543,86
372184402799,86
372184403055,85
372184403311,85
372184403567,84
372184403823,83
372184404079,83
372184404335,83
372184404591,83
372184404847,84
372184405103,84
372184405359,84
372184405615,84
372184405871,84
372184406127,84
372184406383,84
372184406639,84
372184406895,85
372184407151,84
372184407407,84
372184407663,84
372184407919,84
372184408175,83
372184408431,83
372184408687,83
372184408943,83
372184409199,82
372184409455,82
372184409711,82
372184409967,82
372184410223,83
372184410479,83
372184410735,83
372184410991,83
372184411247,83
372184411503,84
372184411759,84
372184412015,84
372184412271,84
372184412527,84
372184412783,83
372184413039,83
372184413295,83
372184413551,84
372184413807,84
372184414063,84
372184414319,85
372184414575,86
372184414831,86
372184415087,87
372184415343,88
372184415599,88
372184415855,89
372184416111,90
372184416367,90
372184416623,89
372184416879,89
372184417135,89
372184417391,88
372184417647,88
372184417903,87
372184418159,87
372184418415,87
372184418671,87
372184418927,87
372184419183,87
372184419439,87
372184419695,88
372184419951,89
372184420207,90
372184420463,90
372184420719,90
372184420975,90
372184421231,90
372184421487,91
372184421743,91
372184421999,91
372184422255,91
372184422511,90
372184422767,89
372184423023,89
372184423279,89
372184423535,89
372184423791,88
372184424047,88
372184424303,87
372184424559,87
372184424815,86
372184425071,86
372184425327,86
372184425583,86
372184425839,87
372184426095,87
372184426351,87
372184426607,87
372184426863,88
372184427119,88
372184427375,88
372184427631,88
372184427887,88
372184428143,88
372184428399,87
372184428655,87
372184428911,88
372184429167,88
372184429423,89
372184429679,89
372184429935,90
372184430191,91
372184430447,91
372184430703,91
372184430959,92
372184431215,92
372184431471,92
372184431727,92
372184431983,92
372184432239,92
372184432495,91
372184432751,91
372184433007,91
372184433263,91
372184433519,91
372184433775,91
372184434031,91
372184434287,90
372184434543,90
372184434799,89
372184435055,89
372184435311,89
372184435567,89
372184435823,89
372184436079,88
372184436335,88
372184436591,88
372184436847,88
372184437103,88
372184437359,88
372184437615,88
372184437871,88
372184438127,88
372184438383,88
372184438639,88
372184438895,88
372184439151,88
372184439407,88
372184439663,88
372184439919,88
372184440175,88
372184440431,88
372184440687,88
372184440943,88
372184441199,88
372184441455,88
372184441711,87
372184441967,87
372184442223,87
372184442479,87
372184442735,86
372184442991,86
372184443247,86
372184443503,86
372184443759,86
372184444015,86
372184444271,85
372184444527,85
372184444783,85
372184445039,85
372184445295,85
372184445551,85
372184445807,85
372184446063,85
372184446319,85
372184446575,85
372184446831,86
372184447087,86
372184447343,87
372184447599,87
372184447855,87
372184448111,87
372184448367,87
372184448623,87
372184448879,87
372184449135,87
372184449391,88
372184449647,88
372184449903,88
372184450159,87
372184450415,87
372184450671,87
372184450927,87
372184451183,87
372184451439,87
372184451695,87
372184451951,87
372184452207,87
372184452463,87
372184452719,89
372184452975,89
372184453231,90
372184453487,91
372184453743,92
372184453999,93
372184454255,93
372184454511,94
372184454767,94
372184455023,94
372184455279,93
372184455535,92
372184455791,92
372184456047,92
372184456303,92
372184456559,93
372184456815,94
372184457071,96
372184457327,97
372184457583,97
372184457839,97
372184458095,97
372184458351,96
372184458607,95
372184458863,94
372184459119,93
372184459375,92
372184459631,90
372184459887,89
372184460143,87
372184460399,84
372184460655,83
372184460911,82
372184461167,82
372184461423,82
372184461679,82
372184461935,83
372184462191,83
372184462447,83
372184462703,82
372184462959,82
372184463215,82
372184463471,82
372184463727,81
372184463983,81
372184464239,81
372184464495,81
372184464751,80
372184465007,80
372184465263,79
372184465519,80
372184465775,80
372184466031,80
372184466287,81
372184466543,82
372184466799,82
372184467055,83
372184467311,83
372184467567,85
372184467823,87
372184468079,88
372184468335,88
372184468591,87
372184468847,87
372184469103,89
372184469359,90
372184469615,90
372184469871,91
372184470127,91
372184470383,90
372184470639,89
372184470895,87
372184471151,87
372184471407,86
372184471663,85
372184471919,87
372184472175,85
372184472431,85
372184472687,85
372184472943,85
372184473199,85
372184473455,85
372184473711,86
372184473967,87
372184474223,88
372184474479,88
372184474735,88
372184474991,88
372184475247,88
372184475503,87
372184475759,86
372184476015,85
372184476271,85
372184476527,85
372184476783,84
372184477039,84
372184477295,83
372184477551,82
372184477807,82
372184478063,82
372184478319,81
372184478575,81
372184478831,81
372184479087,81
372184479343,81
372184479599,81
372184479855,81
372184480111,81
372184480367,81
372184480623,81
372184480879,81
372184481135,82
372184481391,82
372184481647,82
372184481903,81
372184482159,81
372184482415,81
372184482671,81
372184482927,81
372184483183,81
372184483439,82
372184483695,83
372184483951,84
372184484207,85
372184484463,85
372184484719,86
372184484975,86
372184485231,87
372184485487,87
372184485743,87
372184485999,87
372184486255,86
372184486511,86
372184486767,86
372184487023,87
372184487279,87
372184487535,86
372184487791,85
372184488047,85
372184488303,84
372184488559,84
372184488815,84
372184489071,83
372184489327,83
372184489583,82
372184489839,81
372184490095,79
372184490351,79
372184490607,79
372184490863,79
372184491119,79
372184491375,79
372184491631,79
372184491887,79
372184492143,79
372184492399,79
372184492655,79
372184492911,79
372184493167,80
372184493423,80
372184493679,81
372184493935,82
372184494191,82
372184494447,82
372184494703,82
372184494959,83
372184495215,84
372184495471,84
372184495727,85
372184495983,86
372184496239,85
372184496495,85
372184496751,84
372184497007,84
372184497263,84
372184497519,84
372184497775,84
372184498031,83
372184498287,83
372184498543,83
372184498799,82
372184499055,81
372184499311,81
372184499567,80
372184499823,80
372184500079,79
372184500335,79
372184500591,79
372184500847,80
372184501103,80
372184501359,79
372184501615,78
372184501871,77
372184502127,78
372184502383,78
372184502639,79
372184502895,81
372184503151,82
372184503407,83
372184503663,84
372184503919,84
372184504175,84
372184504431,85
372184504687,87
372184504943,87
372184505199,88
372184505455,88
372184505711,88
372184505967,88
372184506223,88
372184506479,88
372184506735,88
372184506991,88
372184507247,88
372184507503,87
372184507759,86
372184508015,86
372184508271,85
372184508527,84
372184508783,84
372184509039,83
372184509295,81
372184509551,81
372184509807,80
372184510063,78
372184510319,78
372184510575,78
372184510831,77
372184511087,77
372184511343,77
372184511599,77
372184511855,77
372184512111,77
372184512367,77
372184512623,77
372184512879,77
372184513135,77
372184513391,79
372184513647,80
372184513903,81
372184514159,81
372184514415,81
372184514671,81
372184514927,81
372184515183,82
372184515439,82
372184515695,83
372184515951,82
372184516207,81
372184516463,80
372184516719,79
372184516975,79
372184517231,79
372184517487,78
372184517743,77
372184517999,77
372184518255,78
372184518511,78
372184518767,78
372184519023,78
372184519279,76
372184519535,77
372184519791,77
372184520047,77
372184520303,77
372184520559,77
372184520815,78
372184521071,79
372184521327,80
372184521583,81
372184521839,81
372184522095,81
372184522351,81
372184522607,81
372184522863,81
372184523119,79
372184523375,80
372184523631,80
372184523887,80
372184524143,79
372184524399,79
372184524655,79
372184524911,79
372184525167,79
372184525423,81
372184525679,81
372184525935,81
372184526191,82
372184526447,82
372184526703,81
372184526959,82
372184527215,82
372184527471,83
372184527727,83
372184527983,84
372184528239,84
372184528495,84
372184528751,84
372184529007,84
372184529263,84
372184529519,84
372184529775,84
372184530031,83
372184530287,82
372184530543,81
372184530799,81
372184531055,80
372184531311,78
372184531567,77
372184531823,76
372184532079,76
372184532335,76
372184532591,76
372184532847,76
372184533103,76
372184533359,77
372184533615,77
372184533871,76
372184534127,76
372184534383,76
372184534639,76
372184534895,77
372184535151,77
372184535407,78
372184535663,78
372184535919,78
372184536175,78
372184536431,79
372184536687,79
372184536943,80
372184537199,81
372184537455,81
372184537711,82
372184537967,82
372184538223,82
372184538479,82
372184538735,82
372184538991,82
372184539247,82
372184539503,82
372184539759,81
372184540015,82
372184540271,82
372184540527,81
372184540783,81
372184541039,81
372184541295,81
372184541551,81
372184541807,82
372184542063,82
372184542319,82
372184542575,81
372184542831,81
372184543087,80
372184543343,79
372184543599,79
372184543855,78
372184544111,78
372184544367,78
372184544623,78
372184544879,78
372184545135,79
372184545391,80
372184545647,81
372184545903,82
372184546159,84
372184546415,84
372184546671,86
372184546927,86
372184547183,87
372184547439,87
372184547695,87
372184547951,86
372184548207,84
372184548463,83
372184548719,82
372184548975,82
372184549231,80
372184549487,80
372184549743,79
372184549999,79
372184550255,79
372184550511,78
372184550767,77
372184551023,77
372184551279,77
372184551535,77
372184551791,77
372184552047,78
372184552303,78
372184552559,79
372184552815,79
372184553071,79
372184553327,79
372184553583,80
372184553839,80
372184554095,80
372184554351,80
372184554607,81
372184554863,81
372184555119,81
372184555375,81
372184555631,81
372184555887,81
372184556143,80
372184556399,80
372184556655,79
372184556911,79
372184557167,79
372184557423,79
372184557679,79
372184557935,80
372184558191,81
372184558447,82
372184558703,83
372184558959,84
372184559215,86
372184559471,87
372184559727,89
372184559983,89
372184560239,89
372184560495,89
372184560751,88
372184561007,86
372184561263,85
372184561519,83
372184561775,82
372184562031,80
372184562287,79
372184562543,78
372184562799,77
372184563055,76
372184563311,76
372184563567,77
372184563823,77
372184564079,77
372184564335,77
372184564591,78
372184564847,78
372184565103,78
372184565359,78
372184565615,78
372184565871,77
372184566127,77
372184566383,77
372184566639,77
372184566895,77
372184567151,77
372184567407,77
372184567663,77
372184567919,77
372184568175,77
372184568431,78
372184568687,78
372184568943,79
372184569199,79
372184569455,79
372184569711,79
372184569967,79
372184570223,79
372184570479,80
372184570735,80
372184570991,80
372184571247,80
372184571503,80
372184571759,80
372184572015,80
372184572271,79
372184572527,79
372184572783,79
372184573039,79
372184573295,79
372184573551,79
372184573807,80
372184574063,80
372184574319,80
372184574575,80
372184574831,80
372184575087,80
372184575343,80
372184575599,80
372184575855,80
372184576111,80
372184576367,80
372184576623,80
372184576879,80
372184577135,80
372184577391,80
372184577647,80
372184577903,80
372184578159,81
372184578415,81
372184578671,80
372184578927,80
372184579183,80
372184579439,80
372184579695,80
372184579951,80
372184580207,80
372184580463,82
372184580719,84
372184580975,84
372184581231,84
372184581487,85
372184581743,85
372184581999,85
372184582255,85
372184582511,86
372184582767,86
372184583023,85
372184583279,84
372184583535,83
372184583791,83
372184584047,83
372184584303,83
372184584559,83
372184584815,82
372184585071,82
372184585327,82
372184585583,81
372184585839,81
372184586095,81
372184586351,80
372184586607,79
372184586863,79
372184587119,78
372184587375,79
372184587631,79
372184587887,80
372184588143,80
372184588399,80
372184588655,80
372184588911,81
372184589167,81
372184589423,81
372184589679,82
372184589935,81
372184590191,81
372184590447,80
372184590703,80
372184590959,79
372184591215,78
372184591471,78
372184591727,78
372184591983,78
372184592239,77
372184592495,77
372184592751,76
372184593007,76
372184593263,76
372184593519,76
372184593775,76
372184594031,77
372184594287,77
372184594543,77
372184594799,77
372184595055,77
372184595311,77
372184595567,77
372184595823,77
372184596079,76
372184596335,77
372184596591,77
372184596847,77
372184597103,78
372184597359,78
372184597615,79
372184597871,80
372184598127,80
372184598383,81
372184598639,82
372184598895,83
372184599151,84
372184599407,85
372184599663,85
372184599919,85
372184600175,86
372184600431,86
372184600687,85
372184600943,84
372184601199,84
372184601455,84
372184601711,84
372184601967,84
372184602223,84
372184602479,84
372184602735,85
372184602991,86
372184603247,87
372184603503,88
372184603759,88
372184604015,89
372184604271,89
372184604527,89
372184604783,89
372184605039,89
372184605295,89
372184605551,89
372184605807,88
372184606063,87
