HEXOSKINTIME,VALUE
372196783918,0
372196784174,0
372196784430,0
372196784686,0
372196784942,0
372196785198,0
372196785454,0
372196785710,0
372196785966,0
372196786222,0
372196786478,0
372196786734,0
372196786990,0
372196787246,0
372196787502,0
372196787758,0
372196788014,0
372196788270,0
372196788526,0
372196788782,0
372196789038,0
372196789294,0
372196789550,0
372196789806,0
372196790062,0
372196790318,0
372196790574,0
372196790830,0
372196791086,0
372196791342,0
372196791598,0
372196791854,0
372196792110,0
372196792366,0
372196792622,0
372196792878,0
372196793134,0
372196793390,0
372196793646,0
372196793902,0
372196794158,0
372196794414,0
372196794670,0
372196794926,0
372196795182,0
372196795438,0
372196795694,0
372196795950,0
372196796206,0
372196796462,0
372196796718,0
372196796974,0
372196797230,0
372196797486,0
372196797742,0
372196797998,0
372196798254,0
372196798510,0
372196798766,0
372196799022,0
372196799278,0
372196799534,0
372196799790,0
372196800046,0
372196800302,0
372196800558,0
372196800814,0
372196801070,0
372196801326,0
372196801582,0
372196801838,0
372196802094,0
372196802350,0
372196802606,0
372196802862,0
372196803118,0
372196803374,0
372196803630,0
372196803886,0
372196804142,0
372196804398,0
372196804654,0
372196804910,0
372196805166,0
372196805422,0
372196805678,0
372196805934,0
372196806190,0
372196806446,0
372196806702,0
372196806958,0
372196807214,0
372196807470,0
372196807726,0
372196807982,0
372196808238,0
372196808494,0
372196808750,0
372196809006,0
372196809262,0
372196809518,0
372196809774,0
372196810030,0
372196810286,0
372196810542,0
372196810798,0
372196811054,0
372196811310,0
372196811566,0
372196811822,0
372196812078,0
372196812334,0
372196812590,0
372196812846,0
372196813102,0
372196813358,0
372196813614,0
372196813870,0
372196814126,0
372196814382,0
372196814638,0
372196814894,0
372196815150,0
372196815406,0
372196815662,0
372196815918,0
372196816174,0
372196816430,0
372196816686,0
372196816942,0
372196817198,0
372196817454,0
372196817710,0
372196817966,0
372196818222,0
372196818478,0
372196818734,0
372196818990,0
372196819246,0
372196819502,0
372196819758,0
372196820014,0
372196820270,0
372196820526,0
372196820782,0
372196821038,0
372196821294,0
372196821550,0
372196821806,0
372196822062,0
372196822318,0
372196822574,0
372196822830,0
372196823086,0
372196823342,0
372196823598,0
372196823854,0
372196824110,0
372196824366,0
372196824622,0
372196824878,0
372196825134,0
372196825390,0
372196825646,0
372196825902,0
372196826158,0
372196826414,0
372196826670,0
372196826926,0
372196827182,0
372196827438,121
372196827694,120
372196827950,118
372196828206,114
372196828462,113
372196828718,113
372196828974,113
372196829230,0
372196829486,0
372196829742,0
372196829998,113
372196830254,114
372196830510,116
372196830766,0
372196831022,0
372196831278,117
372196831534,0
372196831790,0
372196832046,0
372196832302,117
372196832558,115
372196832814,0
372196833070,0
372196833326,112
372196833582,112
372196833838,0
372196834094,0
372196834350,114
372196834606,115
372196834862,114
372196835118,112
372196835374,0
372196835630,0
372196835886,113
372196836142,114
372196836398,113
372196836654,112
372196836910,111
372196837166,112
372196837422,113
372196837678,0
372196837934,0
372196838190,113
372196838446,113
372196838702,0
372196838958,0
372196839214,0
372196839470,113
372196839726,113
372196839982,114
372196840238,114
372196840494,113
372196840750,113
372196841006,113
372196841262,0
372196841518,0
372196841774,0
372196842030,113
372196842286,113
372196842542,114
372196842798,0
372196843054,115
372196843310,0
372196843566,0
372196843822,115
372196844078,113
372196844334,112
372196844590,113
372196844846,113
372196845102,114
372196845358,115
372196845614,115
372196845870,114
372196846126,0
372196846382,113
372196846638,113
372196846894,115
372196847150,0
372196847406,0
372196847662,116
372196847918,116
372196848174,115
372196848430,114
372196848686,114
372196848942,0
372196849198,115
372196849454,113
372196849710,111
372196849966,111
372196850222,112
372196850478,114
372196850734,116
372196850990,115
372196851246,113
372196851502,113
372196851758,115
372196852014,116
372196852270,117
372196852526,119
372196852782,120
372196853038,118
372196853294,114
372196853550,111
372196853806,110
372196854062,111
372196854318,113
372196854574,0
372196854830,0
372196855086,114
372196855342,113
372196855598,112
372196855854,112
372196856110,113
372196856366,114
372196856622,115
372196856878,115
372196857134,0
372196857390,0
372196857646,114
372196857902,114
372196858158,115
372196858414,0
372196858670,116
372196858926,116
372196859182,116
372196859438,115
372196859694,114
372196859950,114
372196860206,114
372196860462,0
372196860718,0
372196860974,0
372196861230,0
372196861486,116
372196861742,115
372196861998,114
372196862254,113
372196862510,112
372196862766,111
372196863022,112
372196863278,113
372196863534,113
372196863790,112
372196864046,111
372196864302,112
372196864558,113
372196864814,114
372196865070,113
372196865326,113
372196865582,114
372196865838,114
372196866094,115
372196866350,115
372196866606,116
372196866862,116
372196867118,116
372196867374,116
372196867630,116
372196867886,115
372196868142,115
372196868398,114
372196868654,114
372196868910,116
372196869166,117
372196869422,0
372196869678,117
372196869934,116
372196870190,115
372196870446,115
372196870702,114
372196870958,114
372196871214,113
372196871470,113
372196871726,113
372196871982,114
372196872238,116
372196872494,117
372196872750,117
372196873006,116
372196873262,116
372196873518,115
372196873774,115
372196874030,115
372196874286,116
372196874542,0
372196874798,0
372196875054,117
372196875310,118
372196875566,118
372196875822,0
372196876078,0
372196876334,118
372196876590,117
372196876846,115
372196877102,114
372196877358,114
372196877614,115
372196877870,0
372196878126,0
372196878382,116
372196878638,116
372196878894,116
372196879150,116
372196879406,116
372196879662,115
372196879918,115
372196880174,115
372196880430,114
372196880686,113
372196880942,113
372196881198,115
372196881454,117
372196881710,118
372196881966,118
372196882222,118
372196882478,117
372196882734,117
372196882990,116
372196883246,115
372196883502,116
372196883758,117
372196884014,118
372196884270,118
372196884526,118
372196884782,116
372196885038,115
372196885294,115
372196885550,115
372196885806,0
372196886062,115
372196886318,116
372196886574,116
372196886830,115
372196887086,113
372196887342,112
372196887598,114
372196887854,116
372196888110,0
372196888366,0
372196888622,117
372196888878,117
372196889134,115
372196889390,114
372196889646,116
372196889902,117
372196890158,117
372196890414,115
372196890670,113
372196890926,112
372196891182,113
372196891438,115
372196891694,115
372196891950,114
372196892206,113
372196892462,114
372196892718,114
372196892974,114
372196893230,116
372196893486,117
372196893742,118
372196893998,118
372196894254,117
372196894510,115
372196894766,0
372196895022,0
372196895278,115
372196895534,116
372196895790,117
372196896046,117
372196896302,116
372196896558,116
372196896814,116
372196897070,117
372196897326,117
372196897582,117
372196897838,117
372196898094,118
372196898350,117
372196898606,116
372196898862,116
372196899118,116
372196899374,117
372196899630,116
372196899886,116
372196900142,116
372196900398,116
372196900654,116
372196900910,115
372196901166,116
372196901422,116
372196901678,117
372196901934,118
372196902190,0
372196902446,0
372196902702,118
372196902958,117
372196903214,115
372196903470,114
372196903726,114
372196903982,115
372196904238,115
372196904494,116
372196904750,116
372196905006,116
372196905262,115
372196905518,115
372196905774,116
372196906030,117
372196906286,117
372196906542,116
372196906798,116
372196907054,116
372196907310,117
372196907566,117
372196907822,117
372196908078,114
372196908334,111
372196908590,112
372196908846,116
372196909102,118
372196909358,118
372196909614,118
372196909870,118
372196910126,117
372196910382,117
372196910638,115
372196910894,114
372196911150,0
372196911406,0
372196911662,114
372196911918,115
372196912174,115
372196912430,116
372196912686,116
372196912942,116
372196913198,115
372196913454,114
372196913710,114
372196913966,115
372196914222,116
372196914478,117
372196914734,117
372196914990,118
372196915246,118
372196915502,118
372196915758,0
372196916014,0
372196916270,117
372196916526,116
372196916782,115
372196917038,115
372196917294,115
372196917550,114
372196917806,115
372196918062,116
372196918318,118
372196918574,118
372196918830,118
372196919086,119
372196919342,119
372196919598,118
372196919854,118
372196920110,116
372196920366,114
372196920622,113
372196920878,112
372196921134,113
372196921390,113
372196921646,114
372196921902,115
372196922158,116
372196922414,116
372196922670,116
372196922926,115
372196923182,114
372196923438,113
372196923694,114
372196923950,115
372196924206,116
372196924462,117
372196924718,118
372196924974,117
372196925230,116
372196925486,115
372196925742,115
372196925998,114
372196926254,115
372196926510,116
372196926766,118
372196927022,117
372196927278,114
372196927534,112
372196927790,113
372196928046,114
372196928302,116
372196928558,118
372196928814,118
372196929070,117
372196929326,115
372196929582,114
372196929838,113
372196930094,114
372196930350,115
372196930606,116
372196930862,116
372196931118,115
372196931374,114
372196931630,114
372196931886,115
372196932142,117
372196932398,117
372196932654,117
372196932910,118
372196933166,117
372196933422,114
372196933678,113
372196933934,114
372196934190,117
372196934446,118
372196934702,118
372196934958,117
372196935214,115
372196935470,114
372196935726,115
372196935982,116
372196936238,117
372196936494,118
372196936750,118
372196937006,118
372196937262,116
372196937518,115
372196937774,115
372196938030,115
372196938286,117
372196938542,118
372196938798,118
372196939054,116
372196939310,113
372196939566,110
372196939822,111
372196940078,114
372196940334,117
372196940590,119
372196940846,120
372196941102,118
372196941358,117
372196941614,116
372196941870,0
372196942126,116
372196942382,118
372196942638,119
372196942894,118
372196943150,115
372196943406,113
372196943662,114
372196943918,116
372196944174,117
372196944430,115
372196944686,113
372196944942,112
372196945198,112
372196945454,113
372196945710,113
372196945966,114
372196946222,115
372196946478,115
372196946734,115
372196946990,116
372196947246,117
372196947502,118
372196947758,120
372196948014,120
372196948270,117
372196948526,116
372196948782,117
372196949038,116
372196949294,116
372196949550,115
372196949806,116
372196950062,117
372196950318,118
372196950574,118
372196950830,117
372196951086,116
372196951342,116
372196951598,117
372196951854,117
372196952110,118
372196952366,118
372196952622,118
372196952878,117
372196953134,116
372196953390,116
372196953646,116
372196953902,116
372196954158,117
372196954414,117
372196954670,116
372196954926,113
372196955182,110
372196955438,108
372196955694,110
372196955950,115
372196956206,119
372196956462,120
372196956718,119
372196956974,119
372196957230,119
372196957486,120
372196957742,122
372196957998,122
372196958254,121
372196958510,120
372196958766,119
372196959022,120
372196959278,121
372196959534,123
372196959790,124
372196960046,124
372196960302,122
372196960558,0
372196960814,119
372196961070,118
372196961326,119
372196961582,122
372196961838,124
372196962094,122
372196962350,119
372196962606,118
372196962862,119
372196963118,119
372196963374,119
372196963630,120
372196963886,121
372196964142,121
372196964398,120
372196964654,119
372196964910,119
372196965166,119
372196965422,119
372196965678,119
372196965934,119
372196966190,119
372196966446,119
372196966702,119
372196966958,120
372196967214,121
372196967470,121
372196967726,119
372196967982,118
372196968238,118
372196968494,118
372196968750,118
372196969006,118
372196969262,118
372196969518,118
372196969774,118
372196970030,118
372196970286,118
372196970542,119
372196970798,119
372196971054,119
372196971310,118
372196971566,118
372196971822,118
372196972078,0
372196972334,118
372196972590,118
372196972846,118
372196973102,118
372196973358,117
372196973614,117
372196973870,118
372196974126,119
372196974382,119
372196974638,119
372196974894,119
372196975150,119
372196975406,117
372196975662,117
372196975918,118
372196976174,119
372196976430,119
372196976686,119
372196976942,120
372196977198,118
372196977454,116
372196977710,115
372196977966,116
372196978222,0
372196978478,0
372196978734,0
372196978990,0
372196979246,0
372196979502,0
372196979758,0
372196980014,0
372196980270,0
372196980526,0
372196980782,0
372196981038,0
372196981294,0
372196981550,0
372196981806,0
372196982062,0
372196982318,118
372196982574,118
372196982830,116
372196983086,114
372196983342,113
372196983598,115
372196983854,117
372196984110,117
372196984366,115
372196984622,114
372196984878,115
372196985134,116
372196985390,117
372196985646,117
372196985902,116
372196986158,117
372196986414,117
372196986670,116
372196986926,115
372196987182,114
372196987438,116
372196987694,117
372196987950,117
372196988206,117
372196988462,118
372196988718,118
372196988974,119
372196989230,118
372196989486,116
372196989742,117
372196989998,118
372196990254,120
372196990510,0
372196990766,120
372196991022,120
372196991278,119
372196991534,118
372196991790,117
372196992046,116
372196992302,116
372196992558,118
372196992814,119
372196993070,119
372196993326,118
372196993582,116
372196993838,108
372196994094,99
372196994350,105
372196994606,118
372196994862,123
372196995118,121
372196995374,117
372196995630,114
372196995886,114
372196996142,115
372196996398,116
372196996654,117
372196996910,0
372196997166,0
372196997422,118
372196997678,116
372196997934,115
372196998190,114
372196998446,115
372196998702,116
372196998958,116
372196999214,117
372196999470,117
372196999726,118
372196999982,118
372197000238,119
372197000494,120
372197000750,120
372197001006,119
372197001262,118
372197001518,117
372197001774,115
372197002030,114
372197002286,116
372197002542,117
372197002798,117
372197003054,117
372197003310,119
372197003566,119
372197003822,118
372197004078,116
372197004334,115
372197004590,116
372197004846,117
372197005102,118
372197005358,119
372197005614,119
372197005870,119
372197006126,117
372197006382,116
372197006638,117
372197006894,118
372197007150,119
372197007406,118
372197007662,118
372197007918,116
372197008174,114
372197008430,113
372197008686,113
372197008942,114
372197009198,115
372197009454,115
372197009710,114
372197009966,115
372197010222,118
372197010478,119
372197010734,118
372197010990,117
372197011246,118
372197011502,118
372197011758,116
372197012014,114
372197012270,115
372197012526,117
372197012782,118
372197013038,119
372197013294,119
372197013550,117
372197013806,115
372197014062,116
372197014318,117
372197014574,118
372197014830,119
372197015086,119
372197015342,118
372197015598,117
372197015854,115
372197016110,114
372197016366,115
372197016622,117
372197016878,118
372197017134,119
372197017390,117
372197017646,116
372197017902,116
372197018158,116
372197018414,116
372197018670,116
372197018926,115
372197019182,115
372197019438,115
372197019694,116
372197019950,116
372197020206,117
372197020462,117
372197020718,116
372197020974,115
372197021230,114
372197021486,114
372197021742,113
372197021998,113
372197022254,114
372197022510,115
372197022766,115
372197023022,116
372197023278,117
372197023534,118
372197023790,119
372197024046,120
372197024302,121
372197024558,120
372197024814,118
372197025070,116
372197025326,117
372197025582,118
372197025838,119
372197026094,118
372197026350,117
372197026606,117
372197026862,118
372197027118,119
372197027374,120
372197027630,120
372197027886,119
372197028142,118
372197028398,118
372197028654,117
372197028910,116
372197029166,136
372197029422,165
372197029678,0
372197029934,0
372197030190,168
372197030446,0
372197030702,0
372197030958,0
372197031214,0
372197031470,0
372197031726,0
372197031982,0
372197032238,0
372197032494,0
372197032750,0
372197033006,0
372197033262,0
372197033518,0
372197033774,171
372197034030,172
372197034286,144
372197034542,115
372197034798,106
372197035054,108
372197035310,111
372197035566,111
372197035822,110
372197036078,109
372197036334,111
372197036590,111
372197036846,110
372197037102,110
372197037358,109
372197037614,108
372197037870,109
372197038126,110
372197038382,110
372197038638,111
372197038894,113
372197039150,113
372197039406,111
372197039662,109
372197039918,108
372197040174,109
372197040430,111
372197040686,111
372197040942,111
372197041198,110
372197041454,108
372197041710,107
372197041966,0
372197042222,106
372197042478,106
372197042734,107
372197042990,107
372197043246,106
372197043502,106
372197043758,108
372197044014,109
372197044270,110
372197044526,110
372197044782,109
372197045038,108
372197045294,106
372197045550,106
372197045806,107
372197046062,108
372197046318,109
372197046574,109
372197046830,109
372197047086,108
372197047342,106
372197047598,106
372197047854,109
372197048110,111
372197048366,111
372197048622,112
372197048878,111
372197049134,109
372197049390,107
372197049646,108
372197049902,110
372197050158,111
372197050414,109
372197050670,106
372197050926,106
372197051182,103
372197051438,95
372197051694,98
372197051950,110
372197052206,115
372197052462,114
372197052718,112
372197052974,109
372197053230,107
372197053486,108
372197053742,109
372197053998,110
372197054254,110
372197054510,109
372197054766,108
372197055022,108
372197055278,109
372197055534,110
372197055790,109
372197056046,109
372197056302,110
372197056558,109
372197056814,108
372197057070,109
372197057326,109
372197057582,109
372197057838,110
372197058094,109
372197058350,108
372197058606,108
372197058862,110
372197059118,112
372197059374,112
372197059630,112
372197059886,110
372197060142,109
372197060398,108
372197060654,108
372197060910,110
372197061166,112
372197061422,112
372197061678,111
372197061934,108
372197062190,107
372197062446,108
372197062702,110
372197062958,111
372197063214,111
372197063470,111
372197063726,110
372197063982,109
372197064238,109
372197064494,110
372197064750,110
372197065006,111
372197065262,110
372197065518,108
372197065774,107
372197066030,108
372197066286,109
372197066542,109
372197066798,109
372197067054,110
372197067310,110
372197067566,109
372197067822,109
372197068078,110
372197068334,110
372197068590,110
372197068846,109
372197069102,108
372197069358,109
372197069614,109
372197069870,109
372197070126,109
372197070382,109
372197070638,109
372197070894,109
372197071150,110
372197071406,110
372197071662,110
372197071918,109
372197072174,107
372197072430,106
372197072686,108
372197072942,110
372197073198,110
372197073454,110
372197073710,109
372197073966,108
372197074222,109
372197074478,109
372197074734,109
372197074990,110
372197075246,111
372197075502,111
372197075758,110
372197076014,110
372197076270,110
372197076526,110
372197076782,110
372197077038,0
372197077294,0
372197077550,0
372197077806,0
372197078062,0
372197078318,109
372197078574,110
372197078830,113
372197079086,110
372197079342,105
372197079598,108
372197079854,115
372197080110,120
372197080366,0
372197080622,0
372197080878,121
372197081134,119
372197081390,117
372197081646,117
372197081902,118
372197082158,120
372197082414,121
372197082670,122
372197082926,124
372197083182,0
372197083438,123
372197083694,119
372197083950,119
372197084206,119
372197084462,112
372197084718,107
372197084974,109
372197085230,110
372197085486,109
372197085742,112
372197085998,117
372197086254,120
372197086510,121
372197086766,119
372197087022,116
372197087278,118
372197087534,122
372197087790,124
372197088046,121
372197088302,0
372197088558,117
372197088814,113
372197089070,111
372197089326,111
372197089582,111
372197089838,113
372197090094,115
372197090350,115
372197090606,112
372197090862,131
372197091118,183
372197091374,206
372197091630,167
372197091886,120
372197092142,106
372197092398,103
372197092654,97
372197092910,91
372197093166,92
372197093422,99
372197093678,104
372197093934,109
372197094190,115
372197094446,116
372197094702,115
372197094958,116
372197095214,117
372197095470,117
372197095726,115
372197095982,114
372197096238,112
372197096494,112
372197096750,112
372197097006,113
372197097262,113
372197097518,115
372197097774,119
372197098030,118
372197098286,115
372197098542,116
372197098798,118
372197099054,118
372197099310,117
372197099566,119
372197099822,120
372197100078,116
372197100334,112
372197100590,112
372197100846,113
372197101102,114
372197101358,114
372197101614,114
372197101870,114
372197102126,114
372197102382,114
372197102638,117
372197102894,119
372197103150,118
372197103406,116
372197103662,116
372197103918,116
372197104174,116
372197104430,119
372197104686,119
372197104942,118
372197105198,117
372197105454,117
372197105710,117
372197105966,115
372197106222,115
372197106478,115
372197106734,115
372197106990,113
372197107246,114
372197107502,116
372197107758,117
372197108014,120
372197108270,123
372197108526,122
372197108782,119
372197109038,119
372197109294,0
372197109550,124
372197109806,128
372197110062,125
372197110318,120
372197110574,116
372197110830,114
372197111086,114
372197111342,114
372197111598,115
372197111854,116
372197112110,115
372197112366,115
372197112622,115
372197112878,116
372197113134,115
372197113390,114
372197113646,114
372197113902,114
372197114158,113
372197114414,113
372197114670,112
372197114926,111
372197115182,112
372197115438,114
372197115694,115
372197115950,116
372197116206,117
372197116462,116
372197116718,115
372197116974,117
372197117230,118
372197117486,118
372197117742,117
372197117998,116
372197118254,116
372197118510,116
372197118766,116
372197119022,118
372197119278,122
372197119534,123
372197119790,122
372197120046,121
372197120302,0
372197120558,0
372197120814,0
372197121070,121
372197121326,121
372197121582,120
372197121838,117
372197122094,116
372197122350,116
372197122606,114
372197122862,112
372197123118,113
372197123374,116
372197123630,118
372197123886,119
372197124142,121
372197124398,120
372197124654,118
372197124910,118
372197125166,117
372197125422,116
372197125678,115
372197125934,115
372197126190,0
372197126446,0
372197126702,0
372197126958,0
372197127214,0
372197127470,115
372197127726,113
372197127982,0
372197128238,0
372197128494,0
372197128750,0
372197129006,0
372197129262,111
372197129518,110
372197129774,112
372197130030,115
372197130286,113
372197130542,110
372197130798,113
372197131054,120
372197131310,122
372197131566,119
372197131822,119
372197132078,120
372197132334,117
372197132590,114
372197132846,113
372197133102,113
372197133358,112
372197133614,114
372197133870,117
372197134126,115
372197134382,110
372197134638,103
372197134894,96
372197135150,102
372197135406,113
372197135662,110
372197135918,98
372197136174,96
372197136430,105
372197136686,112
372197136942,114
372197137198,116
372197137454,115
372197137710,0
372197137966,112
372197138222,110
372197138478,104
372197138734,95
372197138990,97
372197139246,107
372197139502,115
372197139758,119
372197140014,117
372197140270,112
372197140526,110
372197140782,111
372197141038,110
372197141294,108
372197141550,110
372197141806,112
372197142062,111
372197142318,110
372197142574,108
372197142830,108
372197143086,108
372197143342,113
372197143598,120
372197143854,129
372197144110,136
372197144366,131
372197144622,120
372197144878,133
372197145134,163
372197145390,156
372197145646,127
372197145902,115
372197146158,111
372197146414,99
372197146670,89
372197146926,95
372197147182,106
372197147438,112
372197147694,114
372197147950,112
372197148206,109
372197148462,109
372197148718,111
372197148974,113
372197149230,115
372197149486,120
372197149742,122
372197149998,118
372197150254,114
372197150510,113
372197150766,112
372197151022,112
372197151278,133
372197151534,164
372197151790,156
372197152046,128
372197152302,114
372197152558,112
372197152814,113
372197153070,114
372197153326,114
372197153582,115
372197153838,113
372197154094,109
372197154350,106
372197154606,108
372197154862,106
372197155118,98
372197155374,121
372197155630,162
372197155886,160
372197156142,130
372197156398,116
372197156654,115
372197156910,115
372197157166,114
372197157422,113
372197157678,113
372197157934,112
372197158190,120
372197158446,132
372197158702,126
372197158958,114
372197159214,109
372197159470,103
372197159726,96
372197159982,100
372197160238,109
372197160494,112
372197160750,125
372197161006,135
372197161262,129
372197161518,120
372197161774,115
372197162030,113
372197162286,0
372197162542,0
372197162798,105
372197163054,93
372197163310,94
372197163566,106
372197163822,113
372197164078,116
372197164334,120
372197164590,122
372197164846,120
372197165102,116
372197165358,111
372197165614,105
372197165870,103
372197166126,109
372197166382,117
372197166638,119
372197166894,126
372197167150,138
372197167406,134
372197167662,120
372197167918,112
372197168174,111
372197168430,116
372197168686,119
372197168942,115
372197169198,132
372197169454,165
372197169710,180
372197169966,181
372197170222,155
372197170478,120
372197170734,110
372197170990,116
372197171246,116
372197171502,117
372197171758,123
372197172014,115
372197172270,98
372197172526,100
372197172782,136
372197173038,191
372197173294,204
372197173550,152
372197173806,109
372197174062,106
372197174318,116
372197174574,115
372197174830,96
372197175086,81
372197175342,90
372197175598,109
372197175854,115
372197176110,116
372197176366,119
372197176622,109
372197176878,95
372197177134,100
372197177390,113
372197177646,118
372197177902,117
372197178158,114
372197178414,111
372197178670,108
372197178926,127
372197179182,158
372197179438,0
372197179694,0
372197179950,158
372197180206,160
372197180462,166
372197180718,135
372197180974,103
372197181230,115
372197181486,146
372197181742,141
372197181998,116
372197182254,106
372197182510,113
372197182766,0
372197183022,128
372197183278,135
372197183534,128
372197183790,116
372197184046,107
372197184302,104
372197184558,107
372197184814,110
372197185070,112
372197185326,112
372197185582,115
372197185838,121
372197186094,122
372197186350,117
372197186606,115
372197186862,119
372197187118,118
372197187374,117
372197187630,0
372197187886,117
372197188142,116
372197188398,116
372197188654,114
372197188910,113
372197189166,113
372197189422,114
372197189678,114
372197189934,112
372197190190,111
372197190446,113
372197190702,116
372197190958,119
372197191214,122
372197191470,119
372197191726,114
372197191982,112
372197192238,113
372197192494,114
372197192750,114
372197193006,114
372197193262,115
372197193518,117
372197193774,116
372197194030,113
372197194286,113
372197194542,113
372197194798,110
372197195054,104
372197195310,100
372197195566,102
372197195822,106
372197196078,110
372197196334,0
372197196590,0
372197196846,0
372197197102,0
372197197358,0
372197197614,0
372197197870,0
372197198126,0
372197198382,0
372197198638,0
372197198894,0
372197199150,0
372197199406,0
372197199662,0
372197199918,0
372197200174,0
372197200430,0
372197200686,0
372197200942,0
372197201198,0
372197201454,0
372197201710,0
372197201966,0
372197202222,0
372197202478,0
372197202734,0
372197202990,0
372197203246,0
372197203502,0
372197203758,0
372197204014,0
372197204270,0
372197204526,0
372197204782,0
372197205038,0
372197205294,0
372197205550,0
372197205806,0
372197206062,0
372197206318,0
372197206574,0
372197206830,0
372197207086,0
372197207342,0
372197207598,0
372197207854,0
372197208110,0
372197208366,0
372197208622,0
372197208878,0
372197209134,0
372197209390,0
372197209646,0
372197209902,0
372197210158,0
372197210414,0
372197210670,0
372197210926,0
372197211182,0
372197211438,0
372197211694,0
372197211950,0
372197212206,0
372197212462,0
372197212718,0
372197212974,0
372197213230,0
372197213486,0
372197213742,0
372197213998,0
372197214254,0
372197214510,0
372197214766,0
372197215022,0
372197215278,0
372197215534,0
372197215790,0
372197216046,114
372197216302,120
372197216558,0
372197216814,0
372197217070,0
372197217326,0
372197217582,0
372197217838,0
372197218094,0
372197218350,0
372197218606,0
372197218862,0
372197219118,0
372197219374,0
372197219630,0
372197219886,0
372197220142,0
372197220398,0
372197220654,0
372197220910,0
372197221166,0
372197221422,0
372197221678,0
372197221934,0
372197222190,0
372197222446,0
372197222702,0
372197222958,0
372197223214,0
372197223470,0
372197223726,0
372197223982,0
372197224238,0
372197224494,0
372197224750,0
372197225006,0
372197225262,0
372197225518,0
372197225774,0
372197226030,0
372197226286,0
372197226542,0
372197226798,0
372197227054,0
372197227310,0
372197227566,0
372197227822,0
372197228078,0
372197228334,0
372197228590,0
372197228846,0
372197229102,0
372197229358,0
372197229614,0
372197229870,0
372197230126,0
372197230382,0
372197230638,0
372197230894,0
372197231150,0
372197231406,0
372197231662,0
372197231918,0
372197232174,0
372197232430,0
372197232686,0
372197232942,0
372197233198,0
372197233454,0
372197233710,0
372197233966,0
372197234222,0
372197234478,0
372197234734,138
372197234990,156
372197235246,139
372197235502,108
372197235758,97
372197236014,98
372197236270,101
372197236526,100
372197236782,97
372197237038,96
372197237294,98
372197237550,100
372197237806,100
372197238062,102
372197238318,104
372197238574,104
372197238830,103
372197239086,102
372197239342,102
372197239598,103
372197239854,104
372197240110,103
372197240366,100
372197240622,98
372197240878,100
372197241134,103
372197241390,104
372197241646,105
372197241902,103
372197242158,102
372197242414,102
372197242670,102
372197242926,102
372197243182,0
372197243438,0
372197243694,103
372197243950,105
372197244206,105
372197244462,111
372197244718,120
372197244974,116
372197245230,106
372197245486,99
372197245742,95
372197245998,98
372197246254,103
372197246510,105
372197246766,104
372197247022,103
372197247278,101
372197247534,102
372197247790,102
372197248046,102
372197248302,101
372197248558,103
372197248814,104
372197249070,103
372197249326,102
372197249582,103
372197249838,102
372197250094,99
372197250350,0
372197250606,0
372197250862,99
372197251118,101
372197251374,102
372197251630,102
372197251886,103
372197252142,103
372197252398,101
372197252654,101
372197252910,102
372197253166,103
372197253422,103
372197253678,104
372197253934,105
372197254190,104
372197254446,103
372197254702,102
372197254958,104
372197255214,105
372197255470,105
372197255726,0
372197255982,0
372197256238,107
372197256494,108
372197256750,107
372197257006,105
372197257262,106
372197257518,106
372197257774,105
372197258030,103
372197258286,102
372197258542,104
372197258798,106
372197259054,107
372197259310,107
372197259566,108
372197259822,122
372197260078,161
372197260334,186
372197260590,153
372197260846,103
372197261102,95
372197261358,113
372197261614,123
372197261870,119
372197262126,110
372197262382,98
372197262638,92
372197262894,100
372197263150,110
372197263406,111
372197263662,104
372197263918,97
372197264174,96
372197264430,102
372197264686,114
372197264942,117
372197265198,114
372197265454,111
372197265710,111
372197265966,111
372197266222,115
372197266478,119
372197266734,115
372197266990,107
372197267246,102
372197267502,100
372197267758,103
372197268014,106
372197268270,110
372197268526,111
372197268782,103
372197269038,110
372197269294,0
372197269550,0
372197269806,162
372197270062,197
372197270318,159
372197270574,107
372197270830,94
372197271086,99
372197271342,98
372197271598,98
372197271854,98
372197272110,104
372197272366,114
372197272622,118
372197272878,120
372197273134,121
372197273390,110
372197273646,100
372197273902,0
372197274158,0
372197274414,99
372197274670,104
372197274926,112
372197275182,116
372197275438,113
372197275694,108
372197275950,105
372197276206,105
372197276462,110
372197276718,114
372197276974,111
372197277230,108
372197277486,106
372197277742,106
372197277998,106
372197278254,106
372197278510,106
372197278766,106
372197279022,107
372197279278,109
372197279534,114
372197279790,112
372197280046,106
372197280302,107
372197280558,110
372197280814,111
372197281070,108
372197281326,105
372197281582,107
372197281838,112
372197282094,111
372197282350,106
372197282606,103
372197282862,105
372197283118,108
372197283374,108
372197283630,104
372197283886,104
372197284142,113
372197284398,122
372197284654,121
372197284910,114
372197285166,106
372197285422,104
372197285678,107
372197285934,108
372197286190,108
372197286446,112
372197286702,112
372197286958,109
372197287214,111
372197287470,123
372197287726,132
372197287982,124
372197288238,116
372197288494,116
372197288750,115
372197289006,108
372197289262,106
372197289518,111
372197289774,110
372197290030,108
372197290286,109
372197290542,107
372197290798,98
372197291054,91
372197291310,97
372197291566,106
372197291822,110
372197292078,114
372197292334,116
372197292590,112
372197292846,101
372197293102,93
372197293358,98
372197293614,106
372197293870,106
372197294126,103
372197294382,0
372197294638,108
372197294894,117
